# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.752, -1.258 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""unknown"""," ""irradiance_diffuse"": ""unknown"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""51.7520131"""," ""lon"": ""-1.2578499"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,GHI,DHI,,,,,,,,,,,
26/09/2019 11:00,26/09/2019 12:00,0.69,0.74,0.117,18.695,0.857,0.74,,,,,,,,,,,
26/09/2019 12:00,26/09/2019 13:00,0.703,0.764,0.114,18.817,0.878,0.764,,,,,,,,,,,
26/09/2019 13:00,26/09/2019 14:00,0.651,0.69,0.113,18.92,0.803,0.69,,,,,,,,,,,
26/09/2019 14:00,26/09/2019 15:00,0.538,0.534,0.112,18.796,0.646,0.534,,,,,,,,,,,
26/09/2019 15:00,26/09/2019 16:00,0.383,0.343,0.107,18.328,0.45,0.343,,,,,,,,,,,
26/09/2019 16:00,26/09/2019 17:00,0.148,0.086,0.093,17.242,0.179,0.086,,,,,,,,,,,
26/09/2019 17:00,26/09/2019 18:00,0.021,0.009,0.028,15.817,0.037,0.009,,,,,,,,,,,
26/09/2019 18:00,26/09/2019 19:00,0,0,0,14.456,0,0,,,,,,,,,,,
26/09/2019 19:00,26/09/2019 20:00,0,0,0,13.574,0,0,,,,,,,,,,,
26/09/2019 20:00,26/09/2019 21:00,0,0,0,12.958,0,0,,,,,,,,,,,
26/09/2019 21:00,26/09/2019 22:00,0,0,0,12.478,0,0,,,,,,,,,,,
26/09/2019 22:00,26/09/2019 23:00,0,0,0,12.232,0,0,,,,,,,,,,,
26/09/2019 23:00,27/09/2019 0:00,0,0,0,12.17,0,0,,,,,,,,,,,
27/09/2019 0:00,27/09/2019 1:00,0,0,0,12.177,0,0,,,,,,,,,,,
27/09/2019 1:00,27/09/2019 2:00,0,0,0,12.233,0,0,,,,,,,,,,,
27/09/2019 2:00,27/09/2019 3:00,0,0,0,12.324,0,0,,,,,,,,,,,
27/09/2019 3:00,27/09/2019 4:00,0,0,0,12.292,0,0,,,,,,,,,,,
27/09/2019 4:00,27/09/2019 5:00,0,0,0,12.176,0,0,,,,,,,,,,,
27/09/2019 5:00,27/09/2019 6:00,0,0,0,12.075,0,0,,,,,,,,,,,
27/09/2019 6:00,27/09/2019 7:00,0.007,0.002,0.016,12.256,0.018,0.002,,,,,,,,,,,
27/09/2019 7:00,27/09/2019 8:00,0.056,0.01,0.066,12.954,0.076,0.01,,,,,,,,,,,
27/09/2019 8:00,27/09/2019 9:00,0.112,0.02,0.118,13.827,0.138,0.02,,,,,,,,,,,
27/09/2019 9:00,27/09/2019 10:00,0.184,0.043,0.173,14.824,0.216,0.043,,,,,,,,,,,
27/09/2019 10:00,27/09/2019 11:00,0.321,0.14,0.232,16.1,0.372,0.14,,,,,,,,,,,
27/09/2019 11:00,27/09/2019 12:00,0.459,0.305,0.236,17.356,0.541,0.305,,,,,,,,,,,
27/09/2019 12:00,27/09/2019 13:00,0.482,0.335,0.236,17.913,0.571,0.335,,,,,,,,,,,
27/09/2019 13:00,27/09/2019 14:00,0.265,0.084,0.226,17.244,0.31,0.084,,,,,,,,,,,
27/09/2019 14:00,27/09/2019 15:00,0.153,0.026,0.159,16.455,0.185,0.026,,,,,,,,,,,
27/09/2019 15:00,27/09/2019 16:00,0.129,0.027,0.131,16.124,0.158,0.027,,,,,,,,,,,
27/09/2019 16:00,27/09/2019 17:00,0.118,0.047,0.099,15.603,0.146,0.047,,,,,,,,,,,
27/09/2019 17:00,27/09/2019 18:00,0.027,0.013,0.031,14.371,0.044,0.013,,,,,,,,,,,
27/09/2019 18:00,27/09/2019 19:00,0,0,0,12.952,0,0,,,,,,,,,,,
27/09/2019 19:00,27/09/2019 20:00,0,0,0,11.963,0,0,,,,,,,,,,,
27/09/2019 20:00,27/09/2019 21:00,0,0,0,11.394,0,0,,,,,,,,,,,
27/09/2019 21:00,27/09/2019 22:00,0,0,0,11.044,0,0,,,,,,,,,,,
27/09/2019 22:00,27/09/2019 23:00,0,0,0,10.853,0,0,,,,,,,,,,,
27/09/2019 23:00,28/09/2019 0:00,0,0,0,10.748,0,0,,,,,,,,,,,
28/09/2019 0:00,28/09/2019 1:00,0,0,0,10.652,0,0,,,,,,,,,,,
28/09/2019 1:00,28/09/2019 2:00,0,0,0,10.521,0,0,,,,,,,,,,,
28/09/2019 2:00,28/09/2019 3:00,0,0,0,10.442,0,0,,,,,,,,,,,
28/09/2019 3:00,28/09/2019 4:00,0,0,0,10.656,0,0,,,,,,,,,,,
28/09/2019 4:00,28/09/2019 5:00,0,0,0,11.183,0,0,,,,,,,,,,,
28/09/2019 5:00,28/09/2019 6:00,0,0,0,11.8,0,0,,,,,,,,,,,
28/09/2019 6:00,28/09/2019 7:00,0.011,0.007,0.017,12.329,0.024,0.007,,,,,,,,,,,
28/09/2019 7:00,28/09/2019 8:00,0.122,0.068,0.08,13.143,0.148,0.068,,,,,,,,,,,
28/09/2019 8:00,28/09/2019 9:00,0.278,0.197,0.123,14.387,0.32,0.197,,,,,,,,,,,
28/09/2019 9:00,28/09/2019 10:00,0.452,0.392,0.137,15.765,0.529,0.392,,,,,,,,,,,
28/09/2019 10:00,28/09/2019 11:00,0.575,0.551,0.139,16.986,0.69,0.551,,,,,,,,,,,
28/09/2019 11:00,28/09/2019 12:00,0.625,0.616,0.146,17.809,0.762,0.616,,,,,,,,,,,
28/09/2019 12:00,28/09/2019 13:00,0.617,0.601,0.151,18.217,0.752,0.601,,,,,,,,,,,
28/09/2019 13:00,28/09/2019 14:00,0.563,0.529,0.151,18.292,0.68,0.529,,,,,,,,,,,
28/09/2019 14:00,28/09/2019 15:00,0.467,0.411,0.141,17.979,0.552,0.411,,,,,,,,,,,
28/09/2019 15:00,28/09/2019 16:00,0.317,0.239,0.131,17.374,0.37,0.239,,,,,,,,,,,
28/09/2019 16:00,28/09/2019 17:00,0.074,0.02,0.078,16.208,0.098,0.02,,,,,,,,,,,
28/09/2019 17:00,28/09/2019 18:00,0.002,0.001,0.01,14.957,0.011,0.001,,,,,,,,,,,
28/09/2019 18:00,28/09/2019 19:00,0,0,0,13.875,0,0,,,,,,,,,,,
28/09/2019 19:00,28/09/2019 20:00,0,0,0,13.339,0,0,,,,,,,,,,,
28/09/2019 20:00,28/09/2019 21:00,0,0,0,13.351,0,0,,,,,,,,,,,
28/09/2019 21:00,28/09/2019 22:00,0,0,0,13.656,0,0,,,,,,,,,,,
28/09/2019 22:00,28/09/2019 23:00,0,0,0,14.179,0,0,,,,,,,,,,,
28/09/2019 23:00,29/09/2019 0:00,0,0,0,14.482,0,0,,,,,,,,,,,
29/09/2019 0:00,29/09/2019 1:00,0,0,0,14.629,0,0,,,,,,,,,,,
29/09/2019 1:00,29/09/2019 2:00,0,0,0,14.652,0,0,,,,,,,,,,,
29/09/2019 2:00,29/09/2019 3:00,0,0,0,14.68,0,0,,,,,,,,,,,
29/09/2019 3:00,29/09/2019 4:00,0,0,0,14.665,0,0,,,,,,,,,,,
29/09/2019 4:00,29/09/2019 5:00,0,0,0,14.731,0,0,,,,,,,,,,,
29/09/2019 5:00,29/09/2019 6:00,0,0,0,14.924,0,0,,,,,,,,,,,
29/09/2019 6:00,29/09/2019 7:00,0.002,0.001,0.009,15.402,0.01,0.001,,,,,,,,,,,
29/09/2019 7:00,29/09/2019 8:00,0.028,0.004,0.041,15.994,0.045,0.004,,,,,,,,,,,
29/09/2019 8:00,29/09/2019 9:00,0.18,0.078,0.136,16.778,0.214,0.078,,,,,,,,,,,
29/09/2019 9:00,29/09/2019 10:00,0.405,0.321,0.154,17.892,0.475,0.321,,,,,,,,,,,
29/09/2019 10:00,29/09/2019 11:00,0.564,0.537,0.145,18.893,0.682,0.537,,,,,,,,,,,
29/09/2019 11:00,29/09/2019 12:00,0.548,0.489,0.173,19.291,0.662,0.489,,,,,,,,,,,
29/09/2019 12:00,29/09/2019 13:00,0.614,0.603,0.152,19.688,0.755,0.603,,,,,,,,,,,
29/09/2019 13:00,29/09/2019 14:00,0.58,0.565,0.142,19.773,0.707,0.565,,,,,,,,,,,
29/09/2019 14:00,29/09/2019 15:00,0.448,0.383,0.149,19.276,0.532,0.383,,,,,,,,,,,
29/09/2019 15:00,29/09/2019 16:00,0.223,0.119,0.145,18.016,0.264,0.119,,,,,,,,,,,
29/09/2019 16:00,29/09/2019 17:00,0.077,0.022,0.079,16.422,0.101,0.022,,,,,,,,,,,
29/09/2019 17:00,29/09/2019 18:00,0.009,0.003,0.018,14.738,0.021,0.003,,,,,,,,,,,
29/09/2019 18:00,29/09/2019 19:00,0,0,0,13.098,0,0,,,,,,,,,,,
29/09/2019 19:00,29/09/2019 20:00,0,0,0,11.975,0,0,,,,,,,,,,,
29/09/2019 20:00,29/09/2019 21:00,0,0,0,11.437,0,0,,,,,,,,,,,
29/09/2019 21:00,29/09/2019 22:00,0,0,0,11.052,0,0,,,,,,,,,,,
29/09/2019 22:00,29/09/2019 23:00,0,0,0,10.5,0,0,,,,,,,,,,,
29/09/2019 23:00,30/09/2019 0:00,0,0,0,10.091,0,0,,,,,,,,,,,
30/09/2019 0:00,30/09/2019 1:00,0,0,0,9.988,0,0,,,,,,,,,,,
30/09/2019 1:00,30/09/2019 2:00,0,0,0,9.56,0,0,,,,,,,,,,,
30/09/2019 2:00,30/09/2019 3:00,0,0,0,9.359,0,0,,,,,,,,,,,
30/09/2019 3:00,30/09/2019 4:00,0,0,0,9.231,0,0,,,,,,,,,,,
30/09/2019 4:00,30/09/2019 5:00,0,0,0,9.25,0,0,,,,,,,,,,,
30/09/2019 5:00,30/09/2019 6:00,0,0,0,9.658,0,0,,,,,,,,,,,
30/09/2019 6:00,30/09/2019 7:00,0.006,0.004,0.013,9.467,0.017,0.004,,,,,,,,,,,
30/09/2019 7:00,30/09/2019 8:00,0.153,0.104,0.076,11.474,0.18,0.104,,,,,,,,,,,
30/09/2019 8:00,30/09/2019 9:00,0.377,0.337,0.095,13.369,0.432,0.337,,,,,,,,,,,
30/09/2019 9:00,30/09/2019 10:00,0.532,0.516,0.112,15.308,0.628,0.516,,,,,,,,,,,
30/09/2019 10:00,30/09/2019 11:00,0.571,0.528,0.155,16.716,0.683,0.528,,,,,,,,,,,
30/09/2019 11:00,30/09/2019 12:00,0.369,0.186,0.244,17.038,0.43,0.186,,,,,,,,,,,
30/09/2019 12:00,30/09/2019 13:00,0.167,0.024,0.176,16.418,0.2,0.024,,,,,,,,,,,
30/09/2019 13:00,30/09/2019 14:00,0.123,0.012,0.139,15.84,0.151,0.012,,,,,,,,,,,
30/09/2019 14:00,30/09/2019 15:00,0.097,0.009,0.113,15.446,0.122,0.009,,,,,,,,,,,
30/09/2019 15:00,30/09/2019 16:00,0.056,0.004,0.072,14.939,0.076,0.004,,,,,,,,,,,
30/09/2019 16:00,30/09/2019 17:00,0.015,0.001,0.028,14.307,0.029,0.001,,,,,,,,,,,
30/09/2019 17:00,30/09/2019 18:00,0,0,0.005,13.925,0.005,0,,,,,,,,,,,
30/09/2019 18:00,30/09/2019 19:00,0,0,0,14.134,0,0,,,,,,,,,,,
30/09/2019 19:00,30/09/2019 20:00,0,0,0,14.858,0,0,,,,,,,,,,,
30/09/2019 20:00,30/09/2019 21:00,0,0,0,15.798,0,0,,,,,,,,,,,
30/09/2019 21:00,30/09/2019 22:00,0,0,0,16.059,0,0,,,,,,,,,,,
30/09/2019 22:00,30/09/2019 23:00,0,0,0,15.515,0,0,,,,,,,,,,,
30/09/2019 23:00,01/10/2019 0:00,0,0,0,14.755,0,0,,,,,,,,,,,
01/10/2019 0:00,01/10/2019 1:00,0,0,0,14.22,0,0,,,,,,,,,,,
01/10/2019 1:00,01/10/2019 2:00,0,0,0,13.948,0,0,,,,,,,,,,,
01/10/2019 2:00,01/10/2019 3:00,0,0,0,13.688,0,0,,,,,,,,,,,
01/10/2019 3:00,01/10/2019 4:00,0,0,0,12.964,0,0,,,,,,,,,,,
01/10/2019 4:00,01/10/2019 5:00,0,0,0,12.569,0,0,,,,,,,,,,,
01/10/2019 5:00,01/10/2019 6:00,0,0,0,12.384,0,0,,,,,,,,,,,
01/10/2019 6:00,01/10/2019 7:00,0.009,0.007,0.014,12.516,0.021,0.007,,,,,,,,,,,
01/10/2019 7:00,01/10/2019 8:00,0.14,0.094,0.074,13.799,0.168,0.094,,,,,,,,,,,
01/10/2019 8:00,01/10/2019 9:00,0.323,0.265,0.108,15.235,0.373,0.265,,,,,,,,,,,
01/10/2019 9:00,01/10/2019 10:00,0.473,0.426,0.13,16.521,0.556,0.426,,,,,,,,,,,
01/10/2019 10:00,01/10/2019 11:00,0.514,0.443,0.168,17.529,0.611,0.443,,,,,,,,,,,
01/10/2019 11:00,01/10/2019 12:00,0.488,0.373,0.207,18.053,0.58,0.373,,,,,,,,,,,
01/10/2019 12:00,01/10/2019 13:00,0.408,0.24,0.24,18.221,0.48,0.24,,,,,,,,,,,
01/10/2019 13:00,01/10/2019 14:00,0.161,0.026,0.167,17.562,0.193,0.026,,,,,,,,,,,
01/10/2019 14:00,01/10/2019 15:00,0.086,0.008,0.103,16.747,0.111,0.008,,,,,,,,,,,
01/10/2019 15:00,01/10/2019 16:00,0.055,0.005,0.071,15.914,0.076,0.005,,,,,,,,,,,
01/10/2019 16:00,01/10/2019 17:00,0.025,0.002,0.039,14.934,0.041,0.002,,,,,,,,,,,
01/10/2019 17:00,01/10/2019 18:00,0.002,0,0.008,13.697,0.008,0,,,,,,,,,,,
01/10/2019 18:00,01/10/2019 19:00,0,0,0,12.358,0,0,,,,,,,,,,,
01/10/2019 19:00,01/10/2019 20:00,0,0,0,10.99,0,0,,,,,,,,,,,
01/10/2019 20:00,01/10/2019 21:00,0,0,0,9.845,0,0,,,,,,,,,,,
01/10/2019 21:00,01/10/2019 22:00,0,0,0,8.996,0,0,,,,,,,,,,,
01/10/2019 22:00,01/10/2019 23:00,0,0,0,8.202,0,0,,,,,,,,,,,
01/10/2019 23:00,02/10/2019 0:00,0,0,0,7.403,0,0,,,,,,,,,,,
02/10/2019 0:00,02/10/2019 1:00,0,0,0,6.591,0,0,,,,,,,,,,,
02/10/2019 1:00,02/10/2019 2:00,0,0,0,5.874,0,0,,,,,,,,,,,
02/10/2019 2:00,02/10/2019 3:00,0,0,0,5.221,0,0,,,,,,,,,,,
02/10/2019 3:00,02/10/2019 4:00,0,0,0,4.639,0,0,,,,,,,,,,,
02/10/2019 4:00,02/10/2019 5:00,0,0,0,4.396,0,0,,,,,,,,,,,
02/10/2019 5:00,02/10/2019 6:00,0,0,0,4.084,0,0,,,,,,,,,,,
02/10/2019 6:00,02/10/2019 7:00,0.009,0.008,0.011,4.094,0.019,0.008,,,,,,,,,,,
02/10/2019 7:00,02/10/2019 8:00,0.137,0.097,0.062,5.323,0.159,0.097,,,,,,,,,,,
02/10/2019 8:00,02/10/2019 9:00,0.422,0.408,0.063,7.348,0.471,0.408,,,,,,,,,,,
02/10/2019 9:00,02/10/2019 10:00,0.587,0.61,0.069,10.009,0.679,0.61,,,,,,,,,,,
02/10/2019 10:00,02/10/2019 11:00,0.682,0.733,0.08,11.677,0.813,0.733,,,,,,,,,,,
02/10/2019 11:00,02/10/2019 12:00,0.728,0.797,0.086,12.62,0.883,0.797,,,,,,,,,,,
02/10/2019 12:00,02/10/2019 13:00,0.729,0.8,0.087,13.295,0.887,0.8,,,,,,,,,,,
02/10/2019 13:00,02/10/2019 14:00,0.686,0.747,0.082,13.753,0.829,0.747,,,,,,,,,,,
02/10/2019 14:00,02/10/2019 15:00,0.593,0.628,0.074,13.846,0.702,0.628,,,,,,,,,,,
02/10/2019 15:00,02/10/2019 16:00,0.444,0.448,0.064,13.476,0.512,0.448,,,,,,,,,,,
02/10/2019 16:00,02/10/2019 17:00,0.234,0.215,0.053,12.461,0.268,0.215,,,,,,,,,,,
02/10/2019 17:00,02/10/2019 18:00,0.027,0.025,0.018,9.28,0.043,0.025,,,,,,,,,,,
02/10/2019 18:00,02/10/2019 19:00,0,0,0,7.412,0,0,,,,,,,,,,,
02/10/2019 19:00,02/10/2019 20:00,0,0,0,6.722,0,0,,,,,,,,,,,
02/10/2019 20:00,02/10/2019 21:00,0,0,0,6.089,0,0,,,,,,,,,,,
02/10/2019 21:00,02/10/2019 22:00,0,0,0,5.655,0,0,,,,,,,,,,,
02/10/2019 22:00,02/10/2019 23:00,0,0,0,5.443,0,0,,,,,,,,,,,
02/10/2019 23:00,03/10/2019 0:00,0,0,0,5.367,0,0,,,,,,,,,,,
03/10/2019 0:00,03/10/2019 1:00,0,0,0,5.432,0,0,,,,,,,,,,,
03/10/2019 1:00,03/10/2019 2:00,0,0,0,5.278,0,0,,,,,,,,,,,
03/10/2019 2:00,03/10/2019 3:00,0,0,0,4.763,0,0,,,,,,,,,,,
03/10/2019 3:00,03/10/2019 4:00,0,0,0,4.334,0,0,,,,,,,,,,,
03/10/2019 4:00,03/10/2019 5:00,0,0,0,3.976,0,0,,,,,,,,,,,
03/10/2019 5:00,03/10/2019 6:00,0,0,0,3.841,0,0,,,,,,,,,,,
03/10/2019 6:00,03/10/2019 7:00,0.001,0.001,0.006,4.034,0.007,0.001,,,,,,,,,,,
03/10/2019 7:00,03/10/2019 8:00,0.031,0.004,0.042,5.546,0.046,0.004,,,,,,,,,,,
03/10/2019 8:00,03/10/2019 9:00,0.063,0.007,0.075,6.803,0.082,0.007,,,,,,,,,,,
03/10/2019 9:00,03/10/2019 10:00,0.113,0.015,0.121,8.028,0.136,0.015,,,,,,,,,,,
03/10/2019 10:00,03/10/2019 11:00,0.206,0.049,0.187,10.115,0.236,0.049,,,,,,,,,,,
03/10/2019 11:00,03/10/2019 12:00,0.408,0.237,0.229,12.531,0.466,0.237,,,,,,,,,,,
03/10/2019 12:00,03/10/2019 13:00,0.558,0.476,0.181,13.927,0.657,0.476,,,,,,,,,,,
03/10/2019 13:00,03/10/2019 14:00,0.639,0.645,0.123,14.631,0.768,0.645,,,,,,,,,,,
03/10/2019 14:00,03/10/2019 15:00,0.567,0.569,0.102,14.613,0.671,0.569,,,,,,,,,,,
03/10/2019 15:00,03/10/2019 16:00,0.373,0.322,0.106,13.962,0.428,0.322,,,,,,,,,,,
03/10/2019 16:00,03/10/2019 17:00,0.093,0.037,0.08,12.671,0.117,0.037,,,,,,,,,,,
03/10/2019 17:00,03/10/2019 18:00,0.001,0,0.007,11.112,0.007,0,,,,,,,,,,,
03/10/2019 18:00,03/10/2019 19:00,0,0,0,10.303,0,0,,,,,,,,,,,
03/10/2019 19:00,03/10/2019 20:00,0,0,0,10.376,0,0,,,,,,,,,,,
03/10/2019 20:00,03/10/2019 21:00,0,0,0,11.053,0,0,,,,,,,,,,,
03/10/2019 21:00,03/10/2019 22:00,0,0,0,12.206,0,0,,,,,,,,,,,
03/10/2019 22:00,03/10/2019 23:00,0,0,0,13.032,0,0,,,,,,,,,,,
03/10/2019 23:00,04/10/2019 0:00,0,0,0,13.036,0,0,,,,,,,,,,,
04/10/2019 0:00,04/10/2019 1:00,0,0,0,12.308,0,0,,,,,,,,,,,
04/10/2019 1:00,04/10/2019 2:00,0,0,0,11.473,0,0,,,,,,,,,,,
04/10/2019 2:00,04/10/2019 3:00,0,0,0,10.72,0,0,,,,,,,,,,,
04/10/2019 3:00,04/10/2019 4:00,0,0,0,9.818,0,0,,,,,,,,,,,
04/10/2019 4:00,04/10/2019 5:00,0,0,0,9.351,0,0,,,,,,,,,,,
04/10/2019 5:00,04/10/2019 6:00,0,0,0,9.221,0,0,,,,,,,,,,,
04/10/2019 6:00,04/10/2019 7:00,0.004,0.004,0.009,9.401,0.013,0.004,,,,,,,,,,,
04/10/2019 7:00,04/10/2019 8:00,0.094,0.047,0.069,10.556,0.116,0.047,,,,,,,,,,,
04/10/2019 8:00,04/10/2019 9:00,0.21,0.118,0.125,12.242,0.243,0.118,,,,,,,,,,,
04/10/2019 9:00,04/10/2019 10:00,0.38,0.281,0.154,13.679,0.435,0.281,,,,,,,,,,,
04/10/2019 10:00,04/10/2019 11:00,0.514,0.439,0.164,14.657,0.603,0.439,,,,,,,,,,,
04/10/2019 11:00,04/10/2019 12:00,0.449,0.313,0.21,15.057,0.523,0.313,,,,,,,,,,,
04/10/2019 12:00,04/10/2019 13:00,0.358,0.185,0.228,15.181,0.413,0.185,,,,,,,,,,,
04/10/2019 13:00,04/10/2019 14:00,0.286,0.116,0.215,15.103,0.331,0.116,,,,,,,,,,,
04/10/2019 14:00,04/10/2019 15:00,0.178,0.047,0.164,14.812,0.211,0.047,,,,,,,,,,,
04/10/2019 15:00,04/10/2019 16:00,0.115,0.026,0.115,14.515,0.141,0.026,,,,,,,,,,,
04/10/2019 16:00,04/10/2019 17:00,0.077,0.025,0.074,14.098,0.099,0.025,,,,,,,,,,,
04/10/2019 17:00,04/10/2019 18:00,0.006,0.003,0.013,12.331,0.016,0.003,,,,,,,,,,,
04/10/2019 18:00,04/10/2019 19:00,0,0,0,11.38,0,0,,,,,,,,,,,
04/10/2019 19:00,04/10/2019 20:00,0,0,0,10.979,0,0,,,,,,,,,,,
04/10/2019 20:00,04/10/2019 21:00,0,0,0,10.479,0,0,,,,,,,,,,,
04/10/2019 21:00,04/10/2019 22:00,0,0,0,10.01,0,0,,,,,,,,,,,
04/10/2019 22:00,04/10/2019 23:00,0,0,0,9.56,0,0,,,,,,,,,,,
04/10/2019 23:00,05/10/2019 0:00,0,0,0,9.023,0,0,,,,,,,,,,,
05/10/2019 0:00,05/10/2019 1:00,0,0,0,8.782,0,0,,,,,,,,,,,
05/10/2019 1:00,05/10/2019 2:00,0,0,0,8.412,0,0,,,,,,,,,,,
05/10/2019 2:00,05/10/2019 3:00,0,0,0,8.03,0,0,,,,,,,,,,,
05/10/2019 3:00,05/10/2019 4:00,0,0,0,7.806,0,0,,,,,,,,,,,
05/10/2019 4:00,05/10/2019 5:00,0,0,0,7.573,0,0,,,,,,,,,,,
05/10/2019 5:00,05/10/2019 6:00,0,0,0,7.312,0,0,,,,,,,,,,,
05/10/2019 6:00,05/10/2019 7:00,0.002,0.002,0.008,7.247,0.01,0.002,,,,,,,,,,,
05/10/2019 7:00,05/10/2019 8:00,0.079,0.032,0.067,8.868,0.099,0.032,,,,,,,,,,,
05/10/2019 8:00,05/10/2019 9:00,0.158,0.06,0.125,10.205,0.185,0.06,,,,,,,,,,,
05/10/2019 9:00,05/10/2019 10:00,0.215,0.078,0.17,11.967,0.248,0.078,,,,,,,,,,,
05/10/2019 10:00,05/10/2019 11:00,0.327,0.165,0.21,13.646,0.375,0.165,,,,,,,,,,,
05/10/2019 11:00,05/10/2019 12:00,0.46,0.323,0.213,15.01,0.536,0.323,,,,,,,,,,,
05/10/2019 12:00,05/10/2019 13:00,0.455,0.32,0.212,15.809,0.532,0.32,,,,,,,,,,,
05/10/2019 13:00,05/10/2019 14:00,0.427,0.291,0.206,16.164,0.497,0.291,,,,,,,,,,,
05/10/2019 14:00,05/10/2019 15:00,0.188,0.054,0.168,15.78,0.222,0.054,,,,,,,,,,,
05/10/2019 15:00,05/10/2019 16:00,0.1,0.019,0.107,15.225,0.126,0.019,,,,,,,,,,,
05/10/2019 16:00,05/10/2019 17:00,0.038,0.006,0.051,14.318,0.057,0.006,,,,,,,,,,,
05/10/2019 17:00,05/10/2019 18:00,0.001,0,0.007,12.966,0.007,0,,,,,,,,,,,
05/10/2019 18:00,05/10/2019 19:00,0,0,0,12.581,0,0,,,,,,,,,,,
05/10/2019 19:00,05/10/2019 20:00,0,0,0,12.377,0,0,,,,,,,,,,,
05/10/2019 20:00,05/10/2019 21:00,0,0,0,12.138,0,0,,,,,,,,,,,
05/10/2019 21:00,05/10/2019 22:00,0,0,0,12.011,0,0,,,,,,,,,,,
05/10/2019 22:00,05/10/2019 23:00,0,0,0,11.996,0,0,,,,,,,,,,,
05/10/2019 23:00,06/10/2019 0:00,0,0,0,12.08,0,0,,,,,,,,,,,
06/10/2019 0:00,06/10/2019 1:00,0,0,0,12.201,0,0,,,,,,,,,,,
06/10/2019 1:00,06/10/2019 2:00,0,0,0,12.384,0,0,,,,,,,,,,,
06/10/2019 2:00,06/10/2019 3:00,0,0,0,12.571,0,0,,,,,,,,,,,
06/10/2019 3:00,06/10/2019 4:00,0,0,0,12.656,0,0,,,,,,,,,,,
06/10/2019 4:00,06/10/2019 5:00,0,0,0,12.591,0,0,,,,,,,,,,,
06/10/2019 5:00,06/10/2019 6:00,0,0,0,11.901,0,0,,,,,,,,,,,
06/10/2019 6:00,06/10/2019 7:00,0.001,0.002,0.006,11.171,0.008,0.002,,,,,,,,,,,
06/10/2019 7:00,06/10/2019 8:00,0.069,0.03,0.06,11.264,0.09,0.03,,,,,,,,,,,
06/10/2019 8:00,06/10/2019 9:00,0.175,0.087,0.117,11.908,0.204,0.087,,,,,,,,,,,
06/10/2019 9:00,06/10/2019 10:00,0.373,0.279,0.147,12.958,0.426,0.279,,,,,,,,,,,
06/10/2019 10:00,06/10/2019 11:00,0.445,0.346,0.169,14.085,0.515,0.346,,,,,,,,,,,
06/10/2019 11:00,06/10/2019 12:00,0.509,0.421,0.176,14.879,0.597,0.421,,,,,,,,,,,
06/10/2019 12:00,06/10/2019 13:00,0.535,0.463,0.168,15.318,0.631,0.463,,,,,,,,,,,
06/10/2019 13:00,06/10/2019 14:00,0.528,0.476,0.147,15.608,0.623,0.476,,,,,,,,,,,
06/10/2019 14:00,06/10/2019 15:00,0.489,0.458,0.116,15.716,0.574,0.458,,,,,,,,,,,
06/10/2019 15:00,06/10/2019 16:00,0.351,0.308,0.097,15.383,0.405,0.308,,,,,,,,,,,
06/10/2019 16:00,06/10/2019 17:00,0.123,0.078,0.072,14.318,0.15,0.078,,,,,,,,,,,
06/10/2019 17:00,06/10/2019 18:00,0.007,0.005,0.012,12.683,0.017,0.005,,,,,,,,,,,
06/10/2019 18:00,06/10/2019 19:00,0,0,0,11.225,0,0,,,,,,,,,,,
06/10/2019 19:00,06/10/2019 20:00,0,0,0,10.36,0,0,,,,,,,,,,,
06/10/2019 20:00,06/10/2019 21:00,0,0,0,10.083,0,0,,,,,,,,,,,
06/10/2019 21:00,06/10/2019 22:00,0,0,0,10.09,0,0,,,,,,,,,,,
06/10/2019 22:00,06/10/2019 23:00,0,0,0,10.124,0,0,,,,,,,,,,,
06/10/2019 23:00,07/10/2019 0:00,0,0,0,9.699,0,0,,,,,,,,,,,
07/10/2019 0:00,07/10/2019 1:00,0,0,0,9.438,0,0,,,,,,,,,,,
07/10/2019 1:00,07/10/2019 2:00,0,0,0,9.456,0,0,,,,,,,,,,,
07/10/2019 2:00,07/10/2019 3:00,0,0,0,9.453,0,0,,,,,,,,,,,
07/10/2019 3:00,07/10/2019 4:00,0,0,0,9.177,0,0,,,,,,,,,,,
07/10/2019 4:00,07/10/2019 5:00,0,0,0,9.002,0,0,,,,,,,,,,,
07/10/2019 5:00,07/10/2019 6:00,0,0,0,8.907,0,0,,,,,,,,,,,
